content,sentiment
Não estou mais conseguindo acessar minha conta e não consigo superte,0
perigoso nao atende as isnpequitativas.,0
muita demora na entrega horrível,0
"Impressionante o descaso. Quando entregam bebida errada, pedem pra fazer contato com a loja parceira. Mas, esta pede pra fazer contato no app. Resultado: dinheiro gasto sem garantia e péssimos momentos que deveriam ser os melhores.",0
estou tentando entrar só que não abriu há 3 dias já instalei e desinstalei e nada está com problema aqui em Manaus não fuciona,0
"sempre usei o app e nunca tive problema, mas tem uns 3 anos que não consigo mais fazer pedidos pq meu endereço nunca está disponível, e olha que já mudei de endereço 2 vezes.",0
"ridículo. vc fica impossibilitado de cancelar o pedido. o app fica enganando, pra não cancelar",0
"app péssimo, já tive vários problemas com fornecedores, bebidas falsificadas, vencidas....",0
"se tiver problema com a entrega , você está lascado ! Suporte ruim , já recebi cerveja quente , com gosto de recongelada ! Tá ruim !",0
se tivesse como colocava zero... nunca tem o que o que pedimos!! se é serviços retirados de adegas não faz sentido algum não tem alguns produtos.,0
"Primeiramente, as respostas padrão, não contemplam todos os tipos de problemas que podem ocorrer, e portanto, seria interessante que houvesse a opção de digitar o problema ao invés de ficar procurando uma solução padrão e não achar. Outra coisa, o app deveria recusar estabelecimentos que recusam pagamentos on-line pois as vezes fazemos pedidos para que outras pessoas recebam pois por algum motivo, a pessoa que vai pagar não poderá estar no local para receber e pagar.",0
"O app é excelente, entregas rápidas, bebidas geladas e uma certa variedade para a escolha, sempre atende! Porém, leva duas estrelas pois descobri recentemente que os motoqueiros recebem as garrafas em sacolas sem nenhuma proteção para evitar que quebrem, e qualquer garrafa quebrada é descontada deles. Ou seja, são cobrados pela agilidade, mas um simples buraco na rua pode quebrar as garrafas e fazer com que a corrida seja apenas para pagar o prejuízo que levaram, um absurdo.",0
"Fácil de usar legal, pelo menos pra mim foi rápido, mas o app da pra melhorar muito na hora da sacola ir e voltar e um pouco pesado talvez algumas pessoas pode ter dificuldade nisto(2025) realmente tem muita promoção boa porém a taxa para menores quantidades ficou inviável, num pedido de 30 reais uma taxa de 7.",0
"O app já foi bom, toda vez que eu junto pontos para fazer a troca o app exclui minha conta e não consigo mais entrar e quando eu tento entrar no chat para fazer a reclamação o mesmo não funciona.",0
"aplicativo ótimo, usava muito, principalmente pq os descontos qnd vc junta tampinhas é muito bom. Fui restringida por identificarem em minha conta comportamentos atípicos que violaram os Termos de Uso, infelizmente já faz bastante tempo e não me devolvem as funcionalidades do app, por isso vou dar 2 estrelas, pela intransigência sem motivo. Volto a avaliar com 5 estrelas caso resolvam.",0
O serviço ofertado é bom mas a distribuidoras deixam a desejar. Por várias vezes chegou produto faltando ou vazando. os telefones de contato servem apenas para constar n9 cadastro. Ninguém atende ou dá satisfação. O APP deveria escolher melhor seus parceiros.,0
"Duas vezes me entregaram o produto errado. Três vezes não chegaram os produtos e não deixam a gente cancelar. Duas vezes informaram estavam vindo, fiquei esperando mais de 40 minutos e depois cancelaram os pedidos. A credibilidade só caiu.",0
"aplicativo apresentando vários erros, trava. quando chega WhatsApp com cupom de desconto o app não direciona. o banner do show da Lady gaga que já passou continua na tela e trava, já é a 3 vez que tô tendo que reinstalar o app",0
"o app em si é muito bom, mas vocês precisam instruir as distribuidoras a atualizar os produtos e darem um respaldo ao cliente em caso de produto errado. Eu tenho no mínimo 5 pedidos onde eu coloco em caso de não ter o produto cancelar o pedido e simplesmente eles mandam outro e fica por isso mesmo, não tem suporte da plataforma, o logista não atende e quem perde é o cliente final.",0
"o app muito bem elaborado, com muita variedade e opções, já a entrega foi feita de forma rápida mas a conferência do produto foi decepcionante, foi pedido um produto e acabei recebendo outro e quando fui informar tal acontecimento a distribuidora disse que o produto foi correto conclusão fiquei com o prejuízo.",0
gostaria que resolvesse meu. problema já desinstalei E instalei o aplicativo mas continua dando erro quando coloco meu e-mail para entrar aparecendo erro . tenho pontos lá dentro e tampinhas para escanear,0
"Eu já usava antes e nunca tinha dado problema. Troquei de celular e precisei reinstalar agora só aparece a imagem da do show da Lady gaga com corona, só queria pedir uma cervejinha....affz! Mas enfim, pelo menos a cerveja vem sempre gelada!",0
"Muita notificacao de propaganda! Mesmo desativando pelo app continua vindo, ai se faz necessario bloquear as notificacoes pelo telefone, o que atrapalha quando fazemos pedido",0
"O app é excelente mas peca no assunto ""localização"". Ampliem a área de atendimento, o app aceita pedidos para 500 metros do meu endereço e recusa quando seleciono meu endereço ou ruas próximas.",0
"aplicativo obsoleto. trava a toda hora, independentemente do local em que se esteja. fazer o pedido é mais demorado do que a entrega. muito a melhorar.",0
"Nunca consigo usar os cupons de desconto que recebo por mensagem, email ou notificação, sempre que vou usar já está esgotado ou o produto que escolhi não é legível a promoção. 😕",0
"Muito caro, taxa mínima e ainda tem entrega, nunca rola um desconto... Estabelecimento substitui bebida por outra que vc não gosta e nem avisa nada. Melhor botar as pernas pra funcionar e ir até uma distribuidora",0
"O APP facilita a vida da gente más na hora de botar o endereço o APP sempre coloca 2 quarteiroes antes ou depois da minha casa, pois como moro em um bairro novo ainda não atualizou todas as ruas. O APP poderia travar a localização exatamente onde o cliente quis fixar pois facilitaria o trabalho dos entregadores que sempre reclamam que o APP bota o endereço nada a ver com a localização que o cliente fixa.",0
"Já foi melhor! Infelizmente por algum motivo eles cancelam o pedido e daí me deixam na mão!Meu dinheiro até volta pra conta,mas é chato isso de ficar cancelando.",0
"Decepcionadíssima! Além da taxa de entrega ter subido de forma exorbitante, o app está com pedido mínimo de 40$ além de uma ""taxa de alta demanda"", os preços não compensam mais e, além de tudo o rastreamento da entrega não funciona direito. Saudades dos bons tempos de Zé Delivery.",0
"Uso muito o app, muito mesmo. A minha conta original, que estava com diversos pontos de cash back, ficou inacessível e me fez abrir outra. Nesta última sexta-feira tbm não consegui acessar a conta , ou seja, tem algum problema técnico ou intencional que está prejudicando aos consumidores. Melhorem isto e revejam os meus pontos onde estão.",0
"Eu até gostava do app, achava bem prático mas nos últimos pedidos meus está deixando muito a desejar. Peço uma bebida e enviam outra e tudo isso sem ao menos avisar. Os preços já não são lá essas coisas aí vindo a bebida errada aí já é muito frustrante. Eu estou a ponto de desistir desse app. Sinceramente isso não dá.",0
"Antes tinha os melhores preços, e conseguia incluir no mesmo carrinho tudo que eu queria... Com o tempo, foi se tornando cada vez mais lento, e por mais que as adegas tenham tudo o que eu quero (pergunto prp entregador), simplesmente dizendo que não é possível pedir junto. Agora demora mais de 10 segundos pra reagir a cada interação no app...",0
tava bom com as entrega grátis que antes cobrava 7.49 agora está cobrando taxa de conveniência do estabelecimento quando faz o pedido quando não é grátis paga 7.49 eu fui fazer o pedido pelo celular da minha esposa no dela cobrou a taxa da entrega 7.49 mais o valor de conveniência de 7.49 as vezes não paga na entrega mais paga pela conveniência ou paga pelos os dois no total de 14.98 entrega e conveniência,0
"Quando funciona, é top, mas quando não. Fiz o pedido três vezes de uma cerveja, e foi cancelado as três, e meus pontos que eu tinha acumulado foram juntos, já que, eu troquei com entrega grátis. E eles não abonam os pontos. Por isso, só duas estrelas, até reembolsarem meus pontos kkkk",0
"Estou desgostoso, pois estão divulgando, com notificações no meu app, descontos a mais de uma semana, aí eu abro o app, e o cupom vai até a noite do dia, que estou querendo comprar, só que não funciona. Hoje dia 04/03/25, informa que o cupom vence na data de amanhã até as 23:59, porém também já consta como vencido, não vou comprar, vai enganar outro.",0
"Aplicativo muito bom, porém com nova atualização, necessário incluir funcionalidade para o solicitante também poder finalizar o pedido. Com a nova função de código de segurança na entrega, ocorre erros no aplicativo, cmo atualização de localização e finalização do pedido, ocasionando demora no momento da entrega, para entregador e comprador. De nada",0
"Quando vou finalizar o pedido, aparece um erro falando que o endereço está incorreto, porém nunca alterei o endereço e sempre consegui fazer os pedidos normalmente nos últimos anos. Gostaria que o erro fosse corrigido, é a segunda vez que passo por isso nesse último mês.",0
"o app tem várias falhas, mas o pior é ter que trocar o endereço todas vez que o usuário está em outro local.....",0
as vezes é tão demorado ou complicado entrar que compensa mais andar até um supermercado. pelo menos vc. não perde a paciência.,0
não sei o que está acontecendo. não estou conseguindo entrar no app com meu email. Ja cadastrei outro e-mail e a mesma coisa acontece.,0
"App bom mas falta suporte entre distribuidora e a plataforma. Fiz um pedido eram 22:30 deu meia noite e nada. Fui na ajuda e só tem a opção de ligar para a distribuidora,deveria ser possivel falar com algum atendente e o mesmo realizar essa ""ponte"" sendo mais fácil falar com eles porque ninguém nem atende o telefone...!",0
"Olha o aplicativo e bacana, mas em todos os dias que vocês poderiam lucrar mais, ano novo por exemplo e alguns finais de semana e feriados, nunca tem uma distribuidora disponível... Desanima muito!!! basicamente os dias que a galera quer beber de fato vocês estão fechados!",0
está muito instável ultimamente. tem dois dias que estou tentando entrar e sempre dá erro e isso não é só no meu celular é de outros conhecidos tbm.,0
frequência de notificação muito alta. 2 a 3x por dia..Isso me faz desinstalar o app. pensem nisso.,0
já instalei 5 x e não consegui usar o app. Fica na propaganda da Corona e disso não passa. Meu aparelho é MOTOG24 2 semanas de uso.,0
Ainda tem muito o que melhorar... Deveria ter como salvar os endereços. Melhorar a fluidez do aplicativo.,0
"App agora apresenta drenagem extrema de bateria, App lento demais, GPS problemático, só atualiza a rota do entregador quando já está na porta, dos últimos 10 pedidos nenhum vem atualizando o rastreio do GPS",0
Notificações de promoção continuam aparecendo mesmo quando desativadas nas configurações.,0
"Comprei dois salgadinhos de 122g cada um (total de 244g) veio 3 salgadinhos cada um 45g. Procurei ajuda, e me prometeram reembolso que até hoje nao teve. Procurei mais duas vezes e sem resposta. Desde o dia 28 de fevereiro esperando.",0
"Muito bom sempre usei,fui pra Minas Gerais em um lugar que não tinha distribuidora,quando liberou fui um doa primeiros , usava sempre,indiquei pra todos e voltei pro RJ e meu pontos não abre mais pra escanear as tampinhas quando comecou aqui a promoção,estou muito triste pq parece que é pq cheguei a uma quantidade alta de pontos ..",0
"em si o app é bom, mas fica aparecendo ""este cupom já foi utilizado"" mas eu não selecionei cupom nenhum e simplesmente não me deixa fazer o pedido",0
"não estou gostando, o aplicativo funciona o dia que quer vai chegando os fins de semana ele fica dando erro tivemos um probleminha",0
"duas estrelas apenas pelo fato de da benefícios aí vc consome , quando vai resgatar falar que sua conta violar termos dos pontos.... se consumir e pensar e ganhar promoções esquece pois eles não dão......",0
interface horrível e toda a vez pede pra sair e voltar.,0
nunca da descontos ! Nemnentrega gratisl os cupons estao sempre vencidos ou nao valem para qq ptoduto!... Sou cliente há anos e NUNCA ganhei um desconto!😢,0
sempre mandam errado os pedidos... substitui o produto e envia.. péssimo,0
"valores de entrega injustos, muitos bugs, entre outros detalhes. edit: não é problema de cache ou limpa-lo, também desenvolvo...",0
"o aplicativo trava a todo momento, péssimo a forma de cupons, vem piorando com o tempo",0
fiz o meu cadastro escolhi meu produto e paguei via Pix o app reiniciou agora quando coloco meu email diz que não foi possível concluír e como farei pra ver meu pedido e meu dinheiro??,0
poderia dar mais fretes gratis a gente compra tanto até vezes de pegar 4 vezes no final de semana pagar 3 4 fretes .,0
"falta melhorar o acompanhamento do entregador,o entregador chega na porta de casa ,mas no app diz que o produto ainda está em separação,sendo assim muita das vezes o entregador chega e agente não percebe",0
"podia ter mais cupons de entrega grátis ou até mesmo desconto na entrega, com a taxa de entrega, alguns produtos estão no mesmo preço de distribuidores locais",0
"o APP facilita, mais bloqueia as nossas recompensa sem uma explicação. então deixou de valer a pena",0
Desde ontem não consigo entrar no aplicativo. aparece uma mensagem tivemos um probleminha.,0
não consigo comprar com os descontos anunciado. meu app não tem a opção de agendamento,0
"Poderia ser muito melhor. Irrita horrores quando ja tem coisa no carrinho e quando vai adicionar mais algum item ele dizer que o ligar que tem o primeiro item não tem o segundo. Se é assim, faça em esquema de lojas ou a partir do momento que é adicionado um item no carrinho, todos os outros são filtrados conforme a disponibilidade da loja selecionada. Perdi as contas de quantas vezes desisti de comprar por esse motivo, é super irritante não saber o que está de fato disponível. Desinstalei.",0
"tive um problema com a entrega, onde paguei pelo aplicativo e não recebi a mercadoria, fiz reclamação e não tive resposta. No pedido recente paguei na entrega por conta desse ocorrido e mesmo assim a cerveja que pedi long neck veio em lata pelo mesmo preço",0
"Todo pedido tem um B.O, cancelam depois de 1 h que diz que ta na entrega, entregam produto errado... E não tem nem como reclamar, pois é um sistema automático nojento e mal programado, feito pra te fazer desistir de abrir reclamação, minha nota era 5 agora é 2 com muito esforço.",0
"O aplicativo e a ideia em si são boas, mas infelizmente as bebidas costumam vir quentes, ou apenas ""frescas"". Já reclamei no aplicativo mas nada muda, não vale a pena comprar com o Zé, melhor ir a um oxxo e ter a certeza que vai tomar a bebida gelada.",0
"O aplicativo é bom quando eles entregam seu pedido, véspera de Natal fiz meu pedido 20h da noite, 22h entregaram meu pedido pra outra pessoa, refiz o pedido e simplesmente tive que cancelar porque já ia dar 23h e nada , estou decepcionada com o aplicativo ☹️",0
"O App simplesmente deslogou, não aceita meu email pra entrar e também não aceita inserir o endereço sem email. E não é a primeira vez que acontece!",0
App fica bugado em minha região sumiu tudo e diz q os estabelecimentos estão fechados ou indisponível. Do nada depois aparece novamente . Gostava de pedi mas perdeu minhas 5 estrelas,0
"Aplicativo oferece cupuns indisponíveis e os atendentes do aplicativo lhe ignoram quando não há resolução do problema, já ia fechar minha compra sem desconto, recebi uma mensagem de cupom na mesma hora entrei no link e já estava indisponível, chega desistir da compra....",0
"Boa tarde estou à 4 dias tentando utilizar o aplicativo mas sempre aparece a msg de estamos comum probleminha, já desinstalei o aplicativo e instalei novamente e continua dando erro, recebo msg de promoção mas não consigo utilizar o mesmo!",0
"A atualização do programa de recompensas tornou o aplicativo irrelevante, inviável. A política de cupons parece ter desaparecido também. Só me ganha pela preguiça agora.",0
"O aplicativo até que e bom, porém vc vai fazer alguma reclamação no APP ele te bloquea vc não consegue de forma nenhuma usar ele, por este motivo só dei duas estrel as, ou seja se avaliar mau ele te bloquea.",0
O app não está salvando o endereço de entrega dos pedidos. A parte de clicar em continuar pra pedir as bebidas some do nada! Corrijam esse erro,0
"Deixa muito a desejar, não tem a opção de chat com a loja, o Zé Delivery não proporciona suporte ao cliente quando o pedido não vai bem, não tive uma boa experiência.",0
"Preço ótimo, porém não consigo acessar o app há 3 dias. Obs.: até pra ajudar é difícil, o formulário não finaliza de nenhuma maneira. Mas, de toda forma, email enviado",0
"App funcionava normalmente e era ótimo, agora não consigo logar e se entro sem login ele não deixa colocar meu endereço. Deixou de ser funcional, estou desinstalando.",0
"APP atualizado está me dando muito problema, dizendo que não estou fazendo pagamento através do pix e me bloqueando . Já dei 5 estrelas mais excluindo aqui e indo pra 2 por péssima conduta com seus clientes",0
"Era bom, agora subiram o pedido mínimo para R$40,00 simplesmente o dobro de antes.. que era R$20,00 e ainda cobram taxa de serviço, não usarei mais!",0
"O app tem tudo pra dar certo, mas peca nos detalhes. meus pedidos sempre são entregues pelo posto próximo a minha casa. E a bebida sempre vem quente. Já reclamei no próprio posto, já mandei mensagem e até liguei...atribuo a temperatura da bebida também a demora na entrega. Que é absurda.. mais de 1 hora para realizar uma entrega. Insatisfeita, com a empresa.. pq você deveriam ao menos checar com os postos conveniados se eles tem condição de oferecer qualidade no produto. Cerveja é vendida GELADA",0
aplicativo já foi bom hoje em dia a cerveja é mais caro que supermercado fica difícil comprar,0
"Os cupons são ofertados por e-mail e notificações, porém na hora da compra aparecem como esgotados, pouco tempo depois.",0
"o app é bom, mas vivem me dando cupom que não da pra usar, o único que consegui usar é o de primeira compra depois nunca mais.",0
"Só fui meio que ""obrigado"" a pagar, pois quando apertei na opção cancelar(onde o pedido ainda estava em separação) não consegui. Entrei em contato com a distribuidora e a moça foi super mal educada dizendo que não dava pra cancelar porque já tinha saído e logo após desligou na minha cara. Sendo que uns 20 minutos depois foi que o pedido saiu pra entrega. Então para não fazer o entregador vir até o local e depois voltar, tive que pagar. A entrega em si, foi rápida.Veio gelada e bem ajeitadinha.",0
O app já foi bom demais hoje não está a taxa de entrega esta altíssima poucas variedades de bebidas cupons de desconto quase não tem a maioria das bebidas quentes melhorem isso por favor,0
"As vezes aparece alguma boa oferta, porém o aplicativo está cada vez mais lento. As vezes demora mais o tempo de concluir o pedido do que o tempo de entrega. Extremamente lento. Fora que aparecem alguns cupons que quando vai aplicar, já estão expirados, mas eles continuam destacados no aplicativo.",0
"Uma boa ideia. Pontos positivo: 1 - receber bebidas no conforto de casa. Pontos negativos: 1 - Sistema de pontos Fake. 2 - Frete caro, deveria voltar sistema de frete grátis acima de um.valor específico. 3 - Opção de compra programada condicionando pagamento online ainda por cima somente no Nubank ou Pix (Totalmente fora da casinha, estamos no Brasil). 4 - Os entregadores nunca acertam o endereço e geralmente mal educados. Obs.:Honestamente vcs precisam evoluir pelo tempo que já atuam no mercado",0
"A entrega é muito rápida e a bebida vem bem gelada, é o ponto positivo, porém não tem mais a cerveja que eu costumava comprar, parece que tiraram do cardápio e tbm já aumentou o preço, tbm diz que se indicar amigos tem desconto, mas isso não acontece porque quando vc solicita o desconto diz que é só para a primeira compra, como assim? Não entendi isso, realmente é uma pena pois gostava bastante do aplicativo.",0
"Já foi melhor, agora além de cobrar a entrega, estão cobrando uma taxa de conveniência que aumentou a cerveja em 0,40 centavos a unidade. Absurdo!",0
Não entendo o porque a cerveja pra comprar no dia é um preço e no outro é preço diferente. Estão deixando a desejar muito nos preços.,0
"Está horrível, estou tendo problemas pra escanear as tampinhas a mais de 15 dias. SIMPLESMENTE NÃO CONSIGO.",0
"O app está travando muito e está muito lento. Precisa melhorar ele! Fui fazer uma compra demorou mais de 10 minutos por causa da travação. Por isso dei poucas estrelas de avaliação. Precisamo melhorar o app. Há os cupons que e bom nada tbm, clientes que sempre compra com o Zé dificilmente ganha cupons.",0
"poderia oferecer mais opções, há vendedores que possui maior variedade, porém no cardápio há poucas opções.",0
"Os preços são bons, e a taxa de entrega é ótima para os clientes. Vc cliente pode pedir duas caixas de cerveja que o app vai te cobrar o valor mínimo da entrega. Caso o motoboy queira receber mais, o estabelecimento por livre e espontânea vontade tem que tirar dinheiro do caixa pra pagar o adicional, pois o app não permite que o estabelecimento regule as taxas de entrega... Esse app é super explorador de motoboys",0
"O serviço do aplicativo é ótimo, mas não estou conseguindo entrar com o meu e-mail na conta. Por isso a nota baixa.",0
"Embora o sistema de entrega e preços seja ótimo, o app é uma desgraça. Com os produtos e as entregas nunca tive problema, vem gelado, rápido e pelo preço vale a pena. Mas isso quando consigo comprar. Toda vez, levo no mínimo meia hora pra finalizar até pedidos simples, com o app travando ou resetando a sacola com frequência. E é difícil pagar pelo app. Não só ele não salva configurações de cartão, como não reconhece cartões ativos, com app do banco notificando cartão usado mas o Zé dando erro.",0
"Estava usando o aplicativo de boa, porém não abre mais.Ja desinstalei várias vezes, simplesmente não entra.Tentei no celular do meu filho e do meu marido e nada, simplesmente não consigo usar",0
"Infelizmente o app caiu quando apareceu a concorrência. Sempre abro os 3 para ver qual mais rápido vai entregar. Zé era muito rápido até o ano passado, eu ficava surpreso... Mas hoje é o que mais demora. Raramente entregam mais rápido que os outros, muito raro. Se o padrão voltar, mudo a avaliação.",0
"Antes, quando instalei o app, não tinha o que reclamar. Mas o app vem dando bug no endereço, dando como área de não entrega e impossibilitando novos pedidos ou visualização de pedidos. Hoje não foi a primeira vez que isso ocorreu. E pior, fiz pedido e depois deu bug no pedido, achei havia sido cancelado de tanta demora na entrega. Fiz pedido em outro app. Assim, depois de mais de uma hora o pedido chegou, mas já havia entrado com outro pedido. Horrível, simplesmente péssimo.",0
"Faltam medidas para melhorar a experiência do cliente caso o pedido seja cancelado. Meu entregador retirou o pedido e logo depois cancelou. Caso eu queira receber os produtos, sou obrigado a fazer a compra de novo e esperar de novo. Além disso, motivo do cancelamento não é claro e a mensagem da empresa em relação a isso é muito genérica. Para finalizar, já tive diversas experiências positivas com o Zé Delivery, mas é necessário criar mecanismos para contornar problemas quando eles acontecem.",0
"No começo o app era excelente. Não cobravam frete, o valor da cerveja era ótimo e o produto sempre vinha corretamente. No presente estão cobrando frete, a cerveja teve um aumento significativo e ainda minha última experiência foi péssima. Veio faltando uma lata de cerveja e até hoje depois de pedir novamente pelo app não fui ressarcido. Desapontei com o app e decidi desinstalar e voltar a comprar do bom e velho mercado. Pelos menos tenho garantia dos que estou comprando.",0
"o aplicativo está pouco funcional, muito confuso.",0
"o preço está ficando igual aos do mercado, indisponibilidade de produtos e quando tem está vindo quente.",0
"Ficou caro demais e qualquer um cadastra e então não tem a qualidade e fiscalização do provedor do app para com o estabelecimento, da última vez q pedi uma bebida veio fria e não gelada, eles ficam andando com a sua entrega na cidade toda e assim sua ceva q vc espera abrir e já tomar chega fria, propagam algo q não dão conta de fazer na prática, pois é tercerizado o serviço e todos sabem q quando terceriza não é o dono que fica em cima pra ficar bom",0
Está deixando a desejar leitor do QR cold não abre . Cupons de produtos que não tem para ser retirado. Enfim já estou com mais de 10 chamados e até agora nada de resposta,0
"O aplicativo é péssimo, trava toda hora. Não carrega a página ou possui uma lentidão pra carregar",0
não aceita cartão,0
Não temos produtos da Coca Cola? Por quê?,0
Desfavorece sempre o cliente fiel,0
tava bom com as entrega grátis que antes cobrava 7.49 agora está cobrando taxa de conveniência do estabelecimento quando faz o pedido quando não é grátis paga 7.49 eu fui fazer o pedido pelo celular da minha esposa no dela cobrou a taxa da entrega 7.49 mais o valor de conveniência de 7.49 as vezes não paga na entrega mais paga pela conveniência ou paga pelos os dois no total de 14.98 entrega e conveniência,0
Acusa endereço inexistente,0
preço caro e cerveja alterada,0
"O app já foi bom, toda vez que eu junto pontos para fazer a troca o app exclui minha conta e não consigo mais entrar e quando eu tento entrar no chat para fazer a reclamação o mesmo não funciona.",0
frequência de notificação muito alta. 2 a 3x por dia..Isso me faz desinstalar o app. pensem nisso.,0
"em si o app é bom, mas fica aparecendo ""este cupom já foi utilizado"" mas eu não selecionei cupom nenhum e simplesmente não me deixa fazer o pedido",0
gostaria que resolvesse meu. problema já desinstalei E instalei o aplicativo mas continua dando erro quando coloco meu e-mail para entrar aparecendo erro . tenho pontos lá dentro e tampinhas para escanear,0
Bebida já foi barata no começo. Hoje sai mais barato comprar em supermercado.,0
interface horrível e toda a vez pede pra sair e voltar.,0
podia ter mais cupons,0
precisa melhorar muito ainda .,0
Notificações de promoção continuam aparecendo mesmo quando desativadas nas configurações.,0
"o app é bom, mas vivem me dando cupom que não da pra usar, o único que consegui usar é o de primeira compra depois nunca mais.",0
O aplicativo deixou de funcionar e não são da tela de abertura.,0
"o aplicativo está pouco funcional, muito confuso.",0
o que ta acontecendo com o app do zé? nao aparece mais a minha cerveja favorita...ate semana passad tava tudo certo agora nao consigo mais comprar....tenho 2 cupons de descontos de 12 reais cada e nao tem mais a opção da cerveja q eu gosto simplesmente sumiu do app....,0
"aplicativo ótimo, usava muito, principalmente pq os descontos qnd vc junta tampinhas é muito bom. Fui restringida por identificarem em minha conta comportamentos atípicos que violaram os Termos de Uso, infelizmente já faz bastante tempo e não me devolvem as funcionalidades do app, por isso vou dar 2 estrelas, pela intransigência sem motivo. Volto a avaliar com 5 estrelas caso resolvam.",0
"duas estrelas apenas pelo fato de da benefícios aí vc consome , quando vai resgatar falar que sua conta violar termos dos pontos.... se consumir e pensar e ganhar promoções esquece pois eles não dão......",0
frete muito caro,0
"aplicativo apresentando vários erros, trava. quando chega WhatsApp com cupom de desconto o app não direciona. o banner do show da Lady gaga que já passou continua na tela e trava, já é a 3 vez que tô tendo que reinstalar o app",0
o APP simplesmente não deixa eu entrar na minha conta tenho pontos quero pedir e não consigo funcionava perfeitamente até uma semana atrás,0
"Hoje fiz meu primeiro pedido e cancelaram, não sei o motivo 😔",0
é não dá mais mesmo tô insistindo porque os delivery fala ah vamos te ajudar vamos. mas nada sexta-feira você tá morrendo de cansaço pede uma cerveja e ela vem quente e ainda espumando. sem chance,0
"não estou gostando, o aplicativo funciona o dia que quer vai chegando os fins de semana ele fica dando erro tivemos um probleminha",0
"Eu já usava antes e nunca tinha dado problema. Troquei de celular e precisei reinstalar agora só aparece a imagem da do show da Lady gaga com corona, só queria pedir uma cervejinha....affz! Mas enfim, pelo menos a cerveja vem sempre gelada!",0
falta outras opiniões de bebidas,0
"péssima experiência com esse app, não recomendo.",0
"O app é excelente mas peca no assunto ""localização"". Ampliem a área de atendimento, o app aceita pedidos para 500 metros do meu endereço e recusa quando seleciono meu endereço ou ruas próximas.",0
muita pergunta complica muito,0
melhorar os cupons.,0
queria saber por que não tá mais atendendo na minha cidade Assis Sp poxa sinto falta 😔,0
não aparece o leitor de QR codes já tentei de tudo se eu conseguir volto e mudo minha nota por enquanto só dois app não tem muita explicação quanto a relação de erros e sim ativei o Zé compensa,0
Texas de entrega muito alta e cervejas acima do preço de mercado. já foi melhor,0
tem muitas coisas q deixa a desejar,0
App está lento,0
não sei o que está acontecendo. não estou conseguindo entrar no app com meu email. Ja cadastrei outro e-mail e a mesma coisa acontece.,0
"Fácil de usar legal, pelo menos pra mim foi rápido, mas o app da pra melhorar muito na hora da sacola ir e voltar e um pouco pesado talvez algumas pessoas pode ter dificuldade nisto(2025) realmente tem muita promoção boa porém a taxa para menores quantidades ficou inviável, num pedido de 30 reais uma taxa de 7.",0
espero que volte a ser o que já foi.,0
cervejas falsas sem apoio do Zé,0
"primeira vez que usei,.depois avalio novamente",0
sempre mandam errado os pedidos... substitui o produto e envia.. péssimo,0
"Taxa de entrega muito cara e valor mínimo do pedido de 30 reais! não estou querendo rebaixar o APP sempre usei, mas... estou apenas comentando que deveriam mudar e por favor.",0
poucas promoções,0
as vezes é tão demorado ou complicado entrar que compensa mais andar até um supermercado. pelo menos vc. não perde a paciência.,0
Nunca resolveu um problema meu .,0
"Muita notificacao de propaganda! Mesmo desativando pelo app continua vindo, ai se faz necessario bloquear as notificacoes pelo telefone, o que atrapalha quando fazemos pedido",0
nunca da descontos ! Nemnentrega gratisl os cupons estao sempre vencidos ou nao valem para qq ptoduto!... Sou cliente há anos e NUNCA ganhei um desconto!😢,0
Estão vendendo bebidas FORA DA VALIDADE! Cuidado! Não compro mais nada com eles!,0
está muito instável ultimamente. tem dois dias que estou tentando entrar e sempre dá erro e isso não é só no meu celular é de outros conhecidos tbm.,0
aplicativo já foi bom hoje em dia a cerveja é mais caro que supermercado fica difícil comprar,0
"Tá e ai ?!?! Não tem como sair da tela inicial com a promoção da lady gaga!! Cadê o ""x "" pra fechar isso e fazer minhas compras?? A Imagem fica congelada nessa promoção e não sai !!",0
pouco comércio na minha região.,0
cupons enganativos com data pra expirar muito próximo,0
não tem mais cupons com promoção,0
não consegui utilizar meu cupom de frete grátis na troca de pontos,0
Ainda tem muito o que melhorar... Deveria ter como salvar os endereços. Melhorar a fluidez do aplicativo.,0
Não gostei do que aconteceu hoje. meu filho pediu a cerveja e eu como dono não sabia. o problema que coloquei no nupay descontou é perdi o suposto carreto. acho que pagando em transferência não tem problema,0
esse código que vcs manda da sempre inválido faça o meu favor né,0
não está abrindo para compra,0
"podia ter mais cupons de entrega grátis ou até mesmo desconto na entrega, com a taxa de entrega, alguns produtos estão no mesmo preço de distribuidores locais",0
"o app tem várias falhas, mas o pior é ter que trocar o endereço todas vez que o usuário está em outro local.....",0
cada dia piora,0
já instalei 5 x e não consegui usar o app. Fica na propaganda da Corona e disso não passa. Meu aparelho é MOTOG24 2 semanas de uso.,0
trava muito,0
poderia dar mais fretes gratis a gente compra tanto até vezes de pegar 4 vezes no final de semana pagar 3 4 fretes .,0
não consigo acessar o aplicativo por causa do código de validação,0
aplicativo tá travado numa propaganda da lady gaga. Desinstalei e instalei de novo e tá muito lento.,0
